gender,age,state_of_origin,institution_tier,skills_score,experience_years,gap_years,referral,communication_score,hiring_decision,actual_performance_score
1,32,Tier2,Tier2_College,96.4,4,3,1,80.4,0,76.6
0,33,Tier3,Tier3_College,62.0,7,0,0,77.6,1,58.1
0,25,Tier3,Tier3_College,74.2,5,3,0,68.6,0,54.4
0,37,Tier2,Tier3_College,79.4,2,0,0,54.3,0,73.4
1,41,Tier2,IIT_NIT,79.0,3,0,0,69.0,0,57.7
0,39,Tier2,Tier3_College,68.7,2,2,0,52.5,0,60.7
1,25,Tier2,IIT_NIT,93.2,8,0,1,71.4,1,64.6
1,43,Metro,Tier3_College,46.1,3,0,1,78.8,0,35.5
1,27,Tier2,Tier2_College,46.3,3,0,0,82.7,1,44.6
0,42,Tier2,Tier3_College,67.8,1,2,0,67.7,0,53.7
0,36,Tier2,Tier2_College,92.4,7,1,0,60.4,0,84.2
0,22,Tier3,Tier3_College,84.2,3,2,0,66.1,1,61.0
1,24,Tier3,Tier2_College,47.1,4,0,0,62.6,0,41.8
0,26,Metro,Tier2_College,100.0,5,0,0,64.3,1,68.2
0,43,Metro,Tier2_College,75.8,5,1,0,77.5,0,64.0
1,38,Metro,Tier3_College,51.9,3,0,1,78.3,1,39.6
1,35,Tier2,Tier2_College,66.7,5,0,0,67.7,0,42.6
1,30,Tier2,IIT_NIT,81.5,2,0,0,67.4,1,63.0
0,24,Tier3,Tier2_College,85.5,2,0,1,55.8,1,76.9
1,34,Tier2,Tier3_College,67.1,2,0,1,85.8,0,50.8
1,24,Tier3,Tier2_College,75.3,3,0,1,80.9,1,60.7
1,32,Tier2,Tier2_College,66.3,2,1,1,83.8,1,51.7
1,23,Tier3,Tier2_College,67.1,7,0,0,66.2,1,53.6
0,45,Tier2,Tier3_College,78.1,4,0,0,68.9,0,53.3
1,36,Tier2,Tier2_College,88.2,4,1,0,74.3,0,71.6
1,34,Tier2,Tier3_College,52.1,5,0,0,75.6,0,34.4
1,40,Tier2,Tier3_College,64.7,3,0,1,57.5,1,64.7
0,43,Tier2,Tier2_College,59.6,5,0,1,87.7,0,39.1
0,37,Metro,Tier2_College,53.9,8,0,0,39.3,1,54.7
0,39,Metro,Tier3_College,53.2,6,0,0,54.0,0,30.5
0,28,Tier2,Tier3_College,68.3,3,2,0,45.6,0,52.4
0,34,Tier2,Tier3_College,53.0,5,1,0,63.0,0,38.0
1,25,Metro,Tier2_College,52.5,5,0,1,75.7,0,34.9
0,30,Metro,IIT_NIT,65.5,1,0,0,68.1,1,55.0
0,31,Metro,Tier2_College,54.3,7,0,1,46.3,1,49.0
1,30,Tier2,Tier2_College,75.1,5,0,0,78.0,1,47.9
1,28,Metro,Tier2_College,61.3,9,0,1,69.1,1,51.5
1,36,Metro,Tier2_College,51.3,4,0,0,73.8,0,42.7
1,29,Metro,IIT_NIT,100.0,3,0,0,100.0,1,78.4
0,40,Metro,Tier2_College,38.1,2,3,0,64.9,0,28.0
1,32,Tier3,IIT_NIT,80.0,2,0,0,68.7,1,53.8
1,26,Metro,IIT_NIT,72.8,3,0,0,63.1,0,66.9
0,23,Tier2,Tier3_College,61.2,0,0,1,79.5,0,47.7
1,31,Tier2,Tier2_College,55.3,5,0,0,83.7,1,34.2
1,37,Tier3,Tier2_College,92.2,5,0,0,72.5,1,85.7
0,44,Metro,IIT_NIT,97.7,4,0,0,64.5,1,55.8
0,34,Metro,Tier2_College,63.9,4,0,0,66.8,0,39.8
0,29,Metro,Tier2_College,61.9,6,1,0,92.6,0,51.5
0,30,Metro,IIT_NIT,83.8,0,1,0,75.6,1,59.7
1,32,Tier2,IIT_NIT,64.6,4,0,1,56.0,1,51.7
1,32,Metro,Tier3_College,76.2,3,0,0,77.1,1,55.1
0,44,Metro,IIT_NIT,75.8,7,0,1,67.7,0,57.9
1,37,Tier3,IIT_NIT,68.5,3,2,1,69.6,0,43.7
1,31,Tier2,Tier3_College,70.3,4,1,0,68.2,0,56.4
1,45,Metro,Tier2_College,73.2,4,1,1,76.3,0,48.9
1,33,Metro,Tier3_College,52.8,3,0,0,72.7,0,42.7
0,27,Metro,IIT_NIT,58.5,3,0,1,64.3,0,51.8
1,33,Tier3,Tier2_College,71.2,3,0,1,71.9,1,59.7
1,31,Tier3,Tier2_College,61.6,3,2,0,69.3,0,46.4
1,39,Tier3,Tier3_College,100.0,6,2,1,86.9,0,69.4
1,39,Tier3,IIT_NIT,69.9,4,0,0,66.0,1,47.3
0,25,Tier2,Tier2_College,43.7,4,0,0,49.8,0,30.2
1,30,Metro,IIT_NIT,28.6,6,0,0,81.8,1,34.7
0,28,Tier2,Tier2_College,79.5,10,2,1,76.3,0,61.8
1,39,Tier2,Tier3_College,70.0,4,1,0,49.3,1,40.3
1,29,Tier3,IIT_NIT,88.2,4,0,0,70.1,1,60.9
0,32,Tier2,Tier3_College,59.0,4,1,0,61.9,1,53.8
1,28,Tier2,IIT_NIT,66.3,1,0,1,76.3,1,53.5
0,30,Tier3,Tier3_College,71.9,2,3,0,68.9,0,63.1
0,29,Metro,Tier2_College,65.8,4,2,0,73.5,0,44.1
1,24,Tier3,Tier3_College,64.7,2,0,1,78.2,0,49.1
1,38,Metro,IIT_NIT,78.2,7,0,0,79.6,0,49.8
1,23,Tier2,Tier3_College,56.3,5,0,0,88.3,0,40.9
1,36,Metro,Tier3_College,75.5,2,0,0,71.9,1,74.8
1,35,Tier2,Tier2_College,93.6,3,0,0,69.3,0,72.6
1,39,Tier2,Tier3_College,91.2,2,0,0,64.3,1,77.1
1,37,Tier2,Tier2_College,42.7,6,0,0,64.0,0,30.2
0,41,Tier3,Tier3_College,61.1,3,2,0,62.2,0,44.3
1,43,Tier2,Tier2_College,72.1,3,0,0,81.8,0,59.5
0,25,Tier2,Tier2_College,85.9,3,0,0,63.5,1,81.4
1,41,Metro,Tier3_College,70.9,3,0,0,75.5,0,50.3
0,27,Tier3,Tier2_College,85.9,3,3,0,79.5,0,78.0
0,27,Metro,Tier2_College,58.6,6,2,1,79.8,1,60.9
1,32,Metro,Tier3_College,72.6,7,0,0,62.4,0,52.9
1,38,Metro,Tier2_College,73.0,4,0,1,56.1,1,52.8
0,45,Tier2,Tier2_College,86.4,2,0,0,39.3,0,65.1
0,24,Tier3,Tier2_College,80.7,8,2,0,74.4,0,60.2
1,34,Metro,Tier3_College,77.7,5,0,0,36.4,1,64.1
1,43,Metro,Tier3_College,79.9,3,0,0,65.9,1,46.6
0,24,Tier3,Tier3_College,51.1,7,1,0,55.8,0,28.9
0,37,Tier2,Tier3_College,65.6,1,1,0,67.9,1,55.7
1,36,Tier3,Tier2_College,53.9,3,0,1,63.5,0,58.9
0,32,Metro,Tier2_College,58.9,4,0,0,47.1,0,54.3
1,39,Tier2,IIT_NIT,65.6,3,0,0,75.5,0,38.2
1,36,Metro,IIT_NIT,36.4,5,0,0,80.0,0,21.7
1,26,Tier3,IIT_NIT,66.1,4,0,1,65.9,1,47.5
0,37,Tier2,Tier3_College,57.0,4,2,0,51.1,0,32.1
1,37,Tier2,Tier3_College,53.2,5,1,0,74.7,0,22.5
1,38,Metro,Tier2_College,69.3,2,0,0,71.2,1,57.3
1,30,Metro,Tier3_College,62.6,4,0,0,72.2,0,36.1
1,44,Metro,Tier3_College,72.8,4,0,0,73.9,0,52.9
1,24,Tier2,Tier3_College,58.9,0,1,0,50.5,0,34.2
1,41,Metro,Tier2_College,65.5,5,0,1,48.3,1,58.1
0,34,Tier2,IIT_NIT,100.0,5,1,0,59.1,1,74.6
1,43,Metro,Tier2_College,76.7,3,0,0,86.9,1,53.2
1,24,Tier3,IIT_NIT,56.2,3,0,1,55.1,0,57.6
1,28,Metro,Tier2_College,85.4,5,0,1,87.1,1,65.5
0,27,Metro,Tier3_College,89.7,4,0,0,75.4,1,64.8
1,30,Tier3,Tier2_College,76.4,3,0,1,96.3,1,58.5
1,33,Tier2,IIT_NIT,57.1,1,0,1,73.2,0,51.1
0,36,Tier2,Tier2_College,82.5,5,0,1,58.3,1,70.0
0,42,Metro,Tier2_College,59.9,7,2,0,53.2,0,50.5
1,41,Tier2,Tier2_College,86.9,2,2,0,76.6,0,61.8
1,24,Tier2,Tier2_College,64.6,6,0,0,65.5,0,42.2
1,31,Metro,Tier3_College,64.1,4,0,1,65.1,0,62.7
0,22,Tier2,Tier2_College,75.3,4,2,0,58.8,1,63.5
1,40,Tier2,Tier3_College,87.7,7,0,0,62.1,1,76.3
0,40,Metro,Tier2_College,100.0,4,1,0,58.6,1,88.9
1,44,Tier3,Tier2_College,68.4,2,0,0,60.2,0,55.4
0,44,Tier3,Tier2_College,62.3,0,0,0,87.0,0,62.9
0,34,Metro,Tier3_College,56.5,3,0,0,61.3,0,34.2
0,33,Tier2,Tier3_College,47.3,7,0,0,68.1,0,38.1
0,22,Metro,Tier2_College,53.9,3,0,0,64.5,0,37.3
0,40,Tier3,IIT_NIT,71.3,3,2,0,48.7,0,61.0
0,45,Tier2,IIT_NIT,82.8,3,1,0,71.6,1,44.7
1,37,Metro,Tier3_College,55.3,3,0,1,78.3,0,31.4
1,44,Metro,Tier2_College,79.0,3,0,1,69.2,1,49.8
0,44,Metro,IIT_NIT,55.9,1,0,0,76.0,1,31.6
1,36,Tier2,Tier2_College,57.6,5,0,1,67.4,0,40.5
0,37,Tier2,Tier2_College,53.0,3,2,0,66.0,0,44.7
1,32,Metro,Tier3_College,86.6,6,0,0,83.2,1,62.6
0,45,Metro,Tier2_College,90.5,3,2,1,63.5,1,65.3
0,27,Metro,IIT_NIT,57.8,5,1,0,86.5,0,47.7
1,32,Metro,IIT_NIT,56.7,6,0,1,63.8,1,63.0
1,24,Tier2,Tier2_College,76.7,2,1,0,79.5,0,58.1
1,36,Tier2,IIT_NIT,92.2,4,0,0,71.3,0,68.3
1,22,Tier2,Tier3_College,90.6,3,1,0,71.8,1,73.7
1,28,Tier3,Tier2_College,62.6,4,0,1,77.8,1,55.7
0,22,Tier3,Tier2_College,65.4,6,1,0,70.5,0,46.1
0,38,Tier2,Tier2_College,50.8,5,2,0,52.0,0,29.6
0,30,Tier2,Tier3_College,62.5,5,0,0,58.5,0,45.9
0,44,Tier3,Tier2_College,69.4,6,1,0,58.8,0,70.1
1,34,Metro,Tier3_College,49.1,0,0,0,71.7,0,28.7
1,32,Metro,Tier2_College,60.4,1,0,0,81.4,0,51.4
0,41,Metro,Tier3_College,71.1,1,2,0,50.1,0,63.8
1,27,Tier2,Tier3_College,46.7,5,0,1,76.7,0,44.4
1,22,Tier3,Tier2_College,74.6,7,0,1,71.8,0,58.5
0,28,Metro,IIT_NIT,82.3,8,0,0,80.1,0,52.1
0,33,Tier2,Tier3_College,76.0,4,1,0,50.8,0,58.1
0,43,Tier2,Tier3_College,61.0,4,1,0,65.8,0,34.0
0,41,Metro,Tier3_College,84.4,7,0,0,71.4,1,62.0
0,44,Metro,Tier3_College,87.4,2,2,0,48.8,0,65.5
1,40,Metro,Tier2_College,72.4,3,0,0,67.2,1,55.0
0,38,Metro,Tier2_College,70.1,2,1,0,55.9,0,50.4
0,25,Tier3,Tier3_College,59.3,6,0,0,55.4,0,35.6
1,24,Tier3,Tier3_College,62.3,3,0,1,80.6,1,46.0
1,22,Tier3,Tier2_College,83.0,4,0,1,79.4,0,62.7
1,39,Tier2,Tier2_College,93.9,4,0,0,67.9,1,75.8
0,42,Tier3,Tier2_College,62.2,4,1,0,81.1,0,46.4
0,36,Tier2,Tier2_College,65.6,4,2,0,62.2,1,44.6
1,29,Tier2,Tier2_College,58.9,5,0,0,57.1,0,52.6
0,22,Tier2,Tier2_College,62.0,7,0,0,72.4,0,58.0
0,41,Tier2,IIT_NIT,50.4,5,2,1,70.2,0,42.5
1,35,Metro,Tier3_College,74.0,10,0,0,71.3,1,57.2
1,25,Tier2,Tier3_College,50.2,3,0,0,67.2,0,44.4
0,26,Metro,Tier3_College,60.3,2,2,0,67.1,0,50.4
1,44,Tier2,Tier3_College,67.1,6,0,0,76.2,0,49.0
0,34,Tier2,Tier2_College,49.6,1,1,0,71.3,0,39.7
0,45,Metro,Tier3_College,57.2,8,0,0,76.0,0,39.8
0,36,Tier3,Tier2_College,52.2,2,3,0,60.0,0,42.8
0,27,Metro,Tier3_College,83.4,8,3,0,65.9,0,59.1
0,22,Metro,Tier2_College,87.9,3,0,0,68.0,1,62.2
1,44,Metro,Tier3_College,56.9,9,3,1,63.0,0,48.1
1,40,Tier3,Tier2_College,100.0,4,0,0,55.1,1,81.8
1,34,Tier2,IIT_NIT,54.9,3,0,1,84.3,0,40.9
0,27,Tier2,Tier2_College,62.1,6,0,0,64.8,0,50.6
0,36,Tier3,Tier2_College,74.9,6,0,0,52.6,0,46.5
0,37,Metro,Tier2_College,76.2,4,0,1,60.7,1,64.8
0,45,Metro,Tier2_College,63.5,2,1,0,61.6,1,46.4
0,44,Metro,Tier3_College,83.3,3,1,0,74.2,0,41.8
1,37,Tier2,Tier2_College,84.8,3,0,0,86.4,0,74.1
1,31,Tier2,Tier2_College,67.9,3,0,0,65.1,1,54.6
1,43,Metro,Tier2_College,65.9,3,0,1,49.9,1,57.2
1,30,Metro,Tier2_College,59.5,3,0,0,76.9,1,44.3
1,30,Metro,Tier3_College,53.4,1,2,0,55.3,0,43.5
0,38,Tier2,Tier2_College,56.8,2,2,0,59.9,0,47.3
0,38,Metro,Tier3_College,75.6,6,0,0,86.3,1,53.8
0,38,Metro,Tier2_College,68.0,2,3,0,51.2,0,39.9
1,45,Tier2,Tier3_College,64.6,7,0,0,62.1,0,42.3
1,33,Tier2,Tier3_College,60.0,6,0,0,56.7,1,39.0
0,34,Tier2,Tier3_College,60.3,2,0,0,48.2,0,47.5
1,33,Tier2,IIT_NIT,67.4,8,0,0,62.9,0,53.2
1,35,Tier2,Tier2_College,66.3,2,0,1,66.8,1,36.3
0,31,Tier2,Tier2_College,68.0,6,3,0,78.9,0,72.3
0,44,Tier3,Tier3_College,61.8,4,1,0,56.8,0,42.9
0,40,Metro,Tier2_College,58.6,3,0,1,74.0,1,37.8
1,23,Tier2,Tier3_College,68.1,9,0,0,90.5,0,42.9
0,25,Tier2,IIT_NIT,77.1,4,1,0,88.7,0,61.1
1,40,Metro,IIT_NIT,60.9,6,0,1,65.8,0,44.1
0,28,Tier2,IIT_NIT,34.6,3,1,0,83.9,0,22.6
1,36,Metro,Tier2_College,48.9,8,2,1,79.8,0,40.2
0,36,Tier2,Tier3_College,83.0,3,0,0,79.9,0,49.9
1,45,Metro,Tier2_College,81.9,4,0,0,59.9,0,63.5
1,27,Metro,Tier2_College,77.1,2,0,1,68.6,1,54.6
1,24,Tier2,IIT_NIT,75.2,5,0,0,74.9,0,63.3
1,27,Tier2,Tier2_College,82.2,4,0,1,52.1,0,63.8
0,37,Tier2,IIT_NIT,63.2,5,0,0,56.9,0,42.9
1,23,Tier3,Tier2_College,69.9,2,0,1,53.2,0,54.0
0,28,Metro,Tier3_College,57.2,7,1,1,63.3,0,38.3
0,32,Tier2,Tier2_College,65.5,3,2,1,62.2,0,53.6
1,28,Tier3,IIT_NIT,94.5,1,0,0,100.0,1,79.7
0,25,Metro,IIT_NIT,56.4,2,3,0,71.2,0,43.1
1,45,Tier2,Tier3_College,51.7,2,0,0,52.6,0,42.4
1,41,Tier3,Tier3_College,65.3,6,0,0,69.9,1,40.7
0,28,Tier2,Tier3_College,62.4,6,0,0,34.5,0,39.5
1,25,Metro,Tier3_College,71.7,3,0,0,82.4,1,40.0
0,33,Tier2,Tier3_College,79.1,1,1,1,75.3,0,48.9
0,26,Tier2,Tier2_College,62.8,5,0,0,47.7,0,50.6
0,44,Tier3,Tier2_College,97.5,6,2,0,68.2,0,88.4
1,40,Metro,IIT_NIT,85.2,2,0,0,69.7,0,62.8
1,26,Tier3,Tier2_College,57.3,2,0,1,58.5,0,36.8
1,40,Metro,Tier3_College,66.9,2,0,1,90.6,0,44.8
1,42,Metro,Tier3_College,75.4,6,0,0,67.1,1,48.1
0,24,Tier2,Tier2_College,56.4,3,1,0,68.7,0,45.5
0,32,Tier2,Tier2_College,39.1,5,1,0,60.8,0,41.6
1,28,Metro,Tier3_College,95.0,5,0,0,89.6,0,74.8
1,38,Metro,Tier2_College,52.5,3,0,1,69.8,1,63.0
0,30,Tier3,Tier2_College,79.9,6,0,0,55.1,0,68.1
0,42,Tier3,Tier3_College,77.8,3,2,0,62.9,0,50.2
1,30,Metro,IIT_NIT,56.6,4,0,0,57.5,0,45.6
1,31,Metro,Tier3_College,95.4,2,0,1,96.1,1,65.8
0,34,Tier3,Tier3_College,68.9,5,2,0,80.8,0,48.6
1,36,Tier2,Tier2_College,69.9,4,0,1,67.4,1,53.5
1,43,Metro,Tier2_College,46.5,4,0,1,63.7,0,52.3
1,26,Tier3,Tier3_College,38.4,6,0,0,62.2,1,19.9
0,24,Metro,Tier2_College,64.6,3,0,0,54.4,0,48.0
1,29,Tier2,IIT_NIT,86.2,3,0,0,62.7,1,62.2
0,41,Tier2,Tier3_College,41.9,7,0,0,58.2,0,39.4
0,31,Tier2,Tier2_College,70.0,5,0,1,50.5,0,55.9
1,34,Metro,Tier2_College,69.1,7,0,0,86.3,1,55.2
1,24,Tier2,Tier2_College,85.4,6,1,0,68.7,1,70.8
0,43,Tier3,Tier2_College,82.2,2,1,0,69.1,0,63.4
1,29,Tier2,Tier2_College,70.0,5,1,0,66.2,0,54.2
1,30,Tier2,Tier2_College,66.7,4,0,0,56.8,1,42.3
1,43,Metro,Tier2_College,57.9,2,0,0,66.8,0,45.3
1,42,Tier3,Tier2_College,52.0,4,0,0,60.5,1,28.6
1,33,Tier3,Tier3_College,59.2,6,0,0,79.5,0,38.2
1,32,Tier3,Tier3_College,52.5,5,0,0,83.8,0,35.5
0,23,Tier2,IIT_NIT,66.5,4,0,0,49.7,1,49.6
0,39,Tier3,IIT_NIT,67.5,1,3,0,61.3,0,64.9
0,30,Metro,Tier2_College,64.2,4,3,1,67.6,0,29.5
1,23,Tier2,Tier2_College,69.5,4,2,0,63.4,1,57.8
1,23,Tier2,Tier3_College,61.6,5,0,0,65.4,0,57.7
0,24,Tier2,Tier2_College,79.8,3,0,0,65.1,0,73.1
0,37,Tier3,Tier2_College,71.2,3,0,1,48.2,0,52.7
1,40,Tier2,Tier2_College,61.2,3,0,0,71.9,0,47.2
0,25,Metro,Tier3_College,51.7,5,1,0,72.2,1,47.6
1,44,Metro,Tier3_College,66.9,2,0,1,58.2,1,46.0
0,39,Metro,Tier2_College,84.0,7,3,0,84.8,0,53.9
1,41,Tier2,Tier2_College,76.3,2,0,0,68.6,1,73.0
1,39,Metro,IIT_NIT,78.6,4,0,0,89.3,0,49.4
0,31,Metro,Tier2_College,78.1,2,0,0,70.1,1,74.7
1,32,Tier2,IIT_NIT,85.0,8,0,1,69.8,1,56.2
0,38,Tier3,Tier3_College,80.1,3,0,0,74.8,1,60.6
1,45,Tier3,Tier2_College,70.1,5,1,0,71.5,0,51.9
1,44,Tier3,Tier3_College,62.3,5,0,0,53.1,0,43.0
0,45,Tier3,Tier3_College,80.3,3,2,0,64.1,0,64.1
1,41,Metro,Tier2_College,34.1,3,0,1,78.4,1,32.6
1,37,Tier3,Tier3_College,85.7,4,0,1,60.0,1,59.2
0,41,Tier2,Tier3_College,77.7,6,0,0,80.3,0,51.0
0,34,Tier2,Tier2_College,90.9,4,1,1,62.1,1,80.4
1,23,Tier2,Tier2_College,52.3,4,2,0,72.1,0,34.9
1,45,Tier3,Tier2_College,84.3,6,0,0,67.0,0,56.2
1,23,Tier2,Tier3_College,77.3,2,0,1,81.2,0,56.0
1,35,Metro,Tier2_College,59.5,8,0,0,82.9,0,50.0
1,25,Tier2,Tier2_College,66.1,7,0,1,68.5,0,59.0
0,38,Metro,IIT_NIT,65.1,3,0,1,58.0,0,37.9
1,34,Tier3,IIT_NIT,62.9,4,0,1,53.3,1,47.5
1,25,Tier2,IIT_NIT,49.1,3,0,0,65.4,1,46.8
1,24,Tier2,Tier2_College,84.4,5,0,0,70.9,1,53.3
0,33,Tier3,Tier2_College,54.8,2,2,0,60.9,0,32.2
0,43,Tier2,IIT_NIT,53.3,2,0,1,61.7,0,41.5
0,44,Metro,IIT_NIT,84.8,3,0,1,58.5,1,60.4
0,29,Metro,Tier3_College,48.4,5,0,1,49.9,0,42.0
0,23,Tier2,Tier3_College,63.8,3,0,0,63.6,0,52.0
1,27,Tier3,Tier3_College,54.1,2,0,0,55.2,0,25.7
1,43,Tier3,Tier3_College,90.9,1,0,0,68.1,0,61.8
0,31,Tier3,IIT_NIT,84.0,0,0,0,66.2,0,63.8
1,33,Metro,IIT_NIT,56.5,2,0,0,87.4,1,34.4
0,42,Metro,Tier2_College,54.0,2,1,0,61.6,0,44.9
0,31,Metro,Tier3_College,78.7,5,0,0,51.6,0,53.9
0,31,Tier3,Tier3_College,74.1,2,2,0,58.8,0,51.4
1,44,Metro,Tier2_College,63.0,3,0,0,74.1,0,54.2
0,24,Metro,IIT_NIT,61.7,2,1,0,82.1,0,53.5
0,41,Tier2,Tier2_College,64.7,4,2,0,77.8,0,60.7
0,31,Tier2,Tier2_College,80.6,4,0,0,62.2,0,55.6
1,30,Tier2,Tier2_College,90.0,2,0,1,65.9,1,63.4
0,41,Tier2,Tier3_College,93.5,5,2,0,49.7,0,70.3
1,40,Tier2,Tier2_College,57.7,4,0,1,64.3,1,47.7
1,35,Tier2,Tier3_College,68.8,4,0,0,75.1,0,51.6
1,23,Tier3,Tier2_College,86.8,2,1,1,82.8,1,61.7
1,26,Tier2,Tier2_College,55.8,7,0,1,77.3,0,46.5
0,41,Metro,Tier3_College,58.5,4,0,0,59.9,1,52.5
0,29,Metro,Tier2_College,79.2,1,1,0,50.7,0,52.4
1,28,Metro,Tier2_College,61.4,2,0,0,75.4,1,52.7
1,27,Tier3,Tier3_College,47.3,1,1,0,62.9,0,47.7
1,32,Metro,Tier3_College,56.4,5,0,1,79.0,0,44.3
1,33,Tier3,IIT_NIT,81.9,4,0,1,57.8,0,74.5
1,39,Metro,Tier2_College,71.5,3,2,0,92.5,0,48.1
1,40,Tier3,Tier2_College,46.1,3,0,1,62.3,1,21.7
1,31,Tier3,Tier3_College,59.5,6,0,1,86.5,0,54.5
1,42,Tier2,Tier3_College,93.5,6,0,0,78.0,1,85.3
0,35,Tier2,IIT_NIT,67.0,5,1,0,71.3,0,48.0
1,24,Metro,IIT_NIT,64.6,3,0,0,60.1,0,53.5
0,39,Tier2,Tier3_College,68.1,5,0,0,49.1,0,55.7
0,45,Metro,Tier2_College,70.9,6,0,0,65.5,0,37.3
1,36,Tier2,Tier2_College,62.5,3,0,0,54.8,0,61.1
0,27,Tier3,IIT_NIT,86.8,5,0,1,74.4,0,63.1
0,31,Metro,Tier2_College,61.4,2,1,0,78.8,1,57.4
0,33,Tier3,Tier3_College,81.9,3,0,0,67.4,0,74.4
1,28,Metro,Tier2_College,93.5,5,0,0,65.4,1,76.5
1,38,Tier2,Tier2_College,73.3,3,0,0,80.8,0,49.5
1,22,Tier3,Tier3_College,53.3,3,0,1,66.8,0,50.9
0,39,Tier2,IIT_NIT,70.6,6,0,0,55.4,1,58.4
1,36,Tier2,IIT_NIT,60.1,4,0,1,66.8,0,41.3
1,40,Tier2,Tier3_College,80.6,5,0,1,69.0,0,55.6
0,22,Tier3,Tier3_College,70.9,6,1,0,67.9,0,46.8
0,26,Metro,Tier2_College,66.3,3,1,0,81.9,1,41.1
0,36,Tier2,Tier2_College,53.9,4,0,0,44.3,0,39.0
1,24,Tier2,Tier2_College,41.9,5,0,0,91.1,1,30.5
1,22,Metro,Tier2_College,56.6,3,0,0,75.2,0,34.9
1,29,Metro,IIT_NIT,77.1,3,0,1,76.8,0,55.0
0,33,Metro,Tier2_College,84.6,1,0,0,73.6,0,62.7
1,43,Tier2,IIT_NIT,63.7,5,0,0,72.6,1,59.4
1,40,Tier3,Tier3_College,54.8,6,0,1,76.3,0,38.0
1,33,Tier3,Tier2_College,70.7,9,1,1,100.0,0,61.8
1,34,Tier2,Tier2_College,77.6,3,0,1,92.5,0,61.3
0,22,Metro,IIT_NIT,78.9,5,0,0,66.5,0,67.0
0,40,Metro,IIT_NIT,70.7,4,2,0,88.8,0,51.8
1,27,Metro,Tier3_College,97.0,4,0,0,81.7,1,75.2
1,29,Tier2,Tier3_College,85.8,2,0,1,55.6,0,64.6
1,25,Metro,Tier3_College,50.9,3,1,1,58.1,0,49.4
0,26,Tier2,Tier3_College,47.5,5,1,1,64.3,0,35.6
1,43,Tier3,IIT_NIT,52.2,7,0,0,81.8,0,30.0
0,28,Tier2,Tier3_College,84.4,2,1,0,65.7,1,69.2
0,44,Tier3,Tier2_College,44.1,5,2,1,76.6,0,39.2
1,25,Tier2,IIT_NIT,74.4,1,0,0,81.2,0,59.9
1,41,Metro,Tier3_College,65.6,3,0,0,78.7,0,50.4
0,25,Metro,Tier3_College,50.6,6,2,0,65.2,0,55.0
0,36,Tier3,Tier3_College,71.5,7,3,0,57.2,0,58.0
0,42,Tier2,Tier3_College,65.5,5,1,0,60.4,0,57.4
0,26,Tier2,Tier3_College,79.3,9,0,0,74.2,0,66.1
1,45,Metro,IIT_NIT,45.2,5,0,0,74.2,1,26.2
1,30,Tier2,Tier3_College,55.5,0,0,1,70.5,0,56.7
0,23,Metro,Tier2_College,55.8,5,0,1,59.9,1,52.2
1,28,Metro,Tier3_College,77.3,4,0,0,86.7,0,62.1
1,38,Metro,Tier3_College,64.7,5,0,1,83.0,1,45.7
1,37,Tier2,Tier2_College,84.5,2,0,1,100.0,1,77.6
0,38,Metro,Tier3_College,62.4,9,1,0,69.7,0,39.2
1,41,Metro,Tier2_College,71.1,2,2,1,93.8,1,52.4
0,44,Tier2,Tier3_College,88.8,5,1,0,60.7,1,73.6
0,23,Tier2,IIT_NIT,43.2,4,0,0,47.5,0,46.3
0,32,Tier2,Tier2_College,68.4,4,0,0,55.4,0,55.4
1,23,Tier2,IIT_NIT,67.6,3,0,1,79.8,1,49.4
0,22,Tier3,Tier2_College,57.0,2,2,0,47.8,0,36.8
0,23,Metro,Tier2_College,65.7,1,0,0,65.8,1,50.4
0,44,Metro,IIT_NIT,72.4,3,2,1,72.2,1,54.9
1,30,Tier2,Tier2_College,57.6,6,0,0,80.1,0,40.1
1,43,Metro,Tier2_College,68.8,3,0,1,61.3,1,61.5
0,23,Tier2,IIT_NIT,53.7,7,0,0,74.6,0,42.8
1,36,Tier2,Tier2_College,65.1,1,0,0,67.1,1,46.1
1,31,Tier3,Tier3_College,81.0,7,0,1,79.2,1,58.6
1,36,Tier3,IIT_NIT,81.7,6,0,0,76.0,1,58.2
0,31,Tier3,Tier2_College,84.4,3,1,1,57.7,0,73.6
1,44,Metro,IIT_NIT,66.6,4,0,1,60.1,1,59.9
1,38,Tier3,IIT_NIT,63.4,7,2,1,79.7,1,57.7
1,30,Metro,Tier3_College,78.3,4,1,1,61.0,0,65.1
0,39,Tier2,Tier2_College,84.3,3,2,0,65.7,0,68.9
1,25,Tier2,Tier2_College,69.2,5,0,0,67.0,1,63.9
1,30,Metro,IIT_NIT,89.2,1,0,1,61.8,1,62.1
1,37,Tier2,Tier3_College,77.9,7,0,0,62.0,1,51.9
0,25,Metro,Tier3_College,60.0,9,0,1,65.3,0,62.2
0,37,Metro,Tier2_College,61.7,4,3,0,64.6,0,42.5
1,40,Tier3,IIT_NIT,67.4,6,0,1,68.6,0,66.6
1,22,Metro,IIT_NIT,46.0,2,0,0,68.4,0,37.4
0,44,Metro,Tier3_College,60.3,3,1,1,81.1,0,42.8
1,27,Tier2,IIT_NIT,84.0,8,0,1,85.7,1,61.8
0,31,Tier3,Tier2_College,86.8,1,1,0,53.3,0,66.5
1,37,Metro,IIT_NIT,72.0,2,0,0,65.2,1,49.9
